index,value_hex,is_trigger,ch7,ch6,ch5,ch4,ch3,ch2,ch1,ch0
161,00,0,0,0,0,0,0,0,0,0
162,00,0,0,0,0,0,0,0,0,0
163,00,0,0,0,0,0,0,0,0,0
164,00,0,0,0,0,0,0,0,0,0
165,00,0,0,0,0,0,0,0,0,0
166,00,0,0,0,0,0,0,0,0,0
167,00,0,0,0,0,0,0,0,0,0
168,00,0,0,0,0,0,0,0,0,0
169,00,0,0,0,0,0,0,0,0,0
170,00,0,0,0,0,0,0,0,0,0
171,00,0,0,0,0,0,0,0,0,0
172,00,0,0,0,0,0,0,0,0,0
173,00,0,0,0,0,0,0,0,0,0
174,00,0,0,0,0,0,0,0,0,0
175,00,0,0,0,0,0,0,0,0,0
176,00,0,0,0,0,0,0,0,0,0
177,00,0,0,0,0,0,0,0,0,0
178,00,0,0,0,0,0,0,0,0,0
179,00,0,0,0,0,0,0,0,0,0
180,00,0,0,0,0,0,0,0,0,0
181,00,0,0,0,0,0,0,0,0,0
182,00,0,0,0,0,0,0,0,0,0
183,00,0,0,0,0,0,0,0,0,0
184,00,0,0,0,0,0,0,0,0,0
185,00,0,0,0,0,0,0,0,0,0
186,00,0,0,0,0,0,0,0,0,0
187,00,0,0,0,0,0,0,0,0,0
188,00,0,0,0,0,0,0,0,0,0
189,00,0,0,0,0,0,0,0,0,0
190,00,0,0,0,0,0,0,0,0,0
191,00,0,0,0,0,0,0,0,0,0
192,00,0,0,0,0,0,0,0,0,0
193,00,0,0,0,0,0,0,0,0,0
194,00,0,0,0,0,0,0,0,0,0
195,00,0,0,0,0,0,0,0,0,0
196,00,0,0,0,0,0,0,0,0,0
197,00,0,0,0,0,0,0,0,0,0
198,00,0,0,0,0,0,0,0,0,0
199,00,0,0,0,0,0,0,0,0,0
200,00,0,0,0,0,0,0,0,0,0
201,00,0,0,0,0,0,0,0,0,0
202,00,0,0,0,0,0,0,0,0,0
203,00,0,0,0,0,0,0,0,0,0
204,00,0,0,0,0,0,0,0,0,0
205,00,0,0,0,0,0,0,0,0,0
206,00,0,0,0,0,0,0,0,0,0
207,00,0,0,0,0,0,0,0,0,0
208,00,0,0,0,0,0,0,0,0,0
209,00,0,0,0,0,0,0,0,0,0
210,00,0,0,0,0,0,0,0,0,0
211,00,0,0,0,0,0,0,0,0,0
212,00,0,0,0,0,0,0,0,0,0
213,00,0,0,0,0,0,0,0,0,0
214,00,0,0,0,0,0,0,0,0,0
215,00,0,0,0,0,0,0,0,0,0
216,00,0,0,0,0,0,0,0,0,0
217,00,0,0,0,0,0,0,0,0,0
218,00,0,0,0,0,0,0,0,0,0
219,00,0,0,0,0,0,0,0,0,0
220,00,0,0,0,0,0,0,0,0,0
221,00,0,0,0,0,0,0,0,0,0
222,00,0,0,0,0,0,0,0,0,0
223,00,0,0,0,0,0,0,0,0,0
224,00,0,0,0,0,0,0,0,0,0
225,00,0,0,0,0,0,0,0,0,0
226,00,0,0,0,0,0,0,0,0,0
227,00,0,0,0,0,0,0,0,0,0
228,00,0,0,0,0,0,0,0,0,0
229,00,0,0,0,0,0,0,0,0,0
230,00,0,0,0,0,0,0,0,0,0
231,00,0,0,0,0,0,0,0,0,0
232,00,0,0,0,0,0,0,0,0,0
233,00,0,0,0,0,0,0,0,0,0
234,00,0,0,0,0,0,0,0,0,0
235,00,0,0,0,0,0,0,0,0,0
236,00,0,0,0,0,0,0,0,0,0
237,00,0,0,0,0,0,0,0,0,0
238,00,0,0,0,0,0,0,0,0,0
239,00,0,0,0,0,0,0,0,0,0
240,00,0,0,0,0,0,0,0,0,0
241,00,0,0,0,0,0,0,0,0,0
242,00,0,0,0,0,0,0,0,0,0
243,00,0,0,0,0,0,0,0,0,0
244,00,0,0,0,0,0,0,0,0,0
245,00,0,0,0,0,0,0,0,0,0
246,00,0,0,0,0,0,0,0,0,0
247,00,0,0,0,0,0,0,0,0,0
248,00,0,0,0,0,0,0,0,0,0
249,00,0,0,0,0,0,0,0,0,0
250,00,0,0,0,0,0,0,0,0,0
251,00,0,0,0,0,0,0,0,0,0
252,00,0,0,0,0,0,0,0,0,0
253,00,0,0,0,0,0,0,0,0,0
254,00,0,0,0,0,0,0,0,0,0
255,00,0,0,0,0,0,0,0,0,0
256,00,0,0,0,0,0,0,0,0,0
257,00,0,0,0,0,0,0,0,0,0
258,00,0,0,0,0,0,0,0,0,0
259,00,0,0,0,0,0,0,0,0,0
260,00,0,0,0,0,0,0,0,0,0
261,00,0,0,0,0,0,0,0,0,0
262,00,0,0,0,0,0,0,0,0,0
263,00,0,0,0,0,0,0,0,0,0
264,00,0,0,0,0,0,0,0,0,0
265,00,0,0,0,0,0,0,0,0,0
266,00,0,0,0,0,0,0,0,0,0
267,00,0,0,0,0,0,0,0,0,0
268,00,0,0,0,0,0,0,0,0,0
269,00,0,0,0,0,0,0,0,0,0
270,00,0,0,0,0,0,0,0,0,0
271,00,0,0,0,0,0,0,0,0,0
272,00,0,0,0,0,0,0,0,0,0
273,00,0,0,0,0,0,0,0,0,0
274,00,0,0,0,0,0,0,0,0,0
275,00,0,0,0,0,0,0,0,0,0
276,00,0,0,0,0,0,0,0,0,0
277,00,0,0,0,0,0,0,0,0,0
278,00,0,0,0,0,0,0,0,0,0
279,00,0,0,0,0,0,0,0,0,0
280,00,0,0,0,0,0,0,0,0,0
281,00,0,0,0,0,0,0,0,0,0
282,00,0,0,0,0,0,0,0,0,0
283,00,0,0,0,0,0,0,0,0,0
284,00,0,0,0,0,0,0,0,0,0
285,00,0,0,0,0,0,0,0,0,0
286,00,0,0,0,0,0,0,0,0,0
287,00,0,0,0,0,0,0,0,0,0
288,00,0,0,0,0,0,0,0,0,0
289,00,0,0,0,0,0,0,0,0,0
290,00,0,0,0,0,0,0,0,0,0
291,00,0,0,0,0,0,0,0,0,0
292,00,0,0,0,0,0,0,0,0,0
293,00,0,0,0,0,0,0,0,0,0
294,00,0,0,0,0,0,0,0,0,0
295,00,0,0,0,0,0,0,0,0,0
296,00,0,0,0,0,0,0,0,0,0
297,00,0,0,0,0,0,0,0,0,0
298,00,0,0,0,0,0,0,0,0,0
299,00,0,0,0,0,0,0,0,0,0
300,00,0,0,0,0,0,0,0,0,0
301,00,0,0,0,0,0,0,0,0,0
302,00,0,0,0,0,0,0,0,0,0
303,00,0,0,0,0,0,0,0,0,0
304,00,0,0,0,0,0,0,0,0,0
305,00,0,0,0,0,0,0,0,0,0
306,00,0,0,0,0,0,0,0,0,0
307,00,0,0,0,0,0,0,0,0,0
308,00,0,0,0,0,0,0,0,0,0
309,00,0,0,0,0,0,0,0,0,0
310,00,0,0,0,0,0,0,0,0,0
311,00,0,0,0,0,0,0,0,0,0
312,00,0,0,0,0,0,0,0,0,0
313,00,0,0,0,0,0,0,0,0,0
314,00,0,0,0,0,0,0,0,0,0
315,00,0,0,0,0,0,0,0,0,0
316,00,0,0,0,0,0,0,0,0,0
317,00,0,0,0,0,0,0,0,0,0
318,00,0,0,0,0,0,0,0,0,0
319,00,0,0,0,0,0,0,0,0,0
320,00,0,0,0,0,0,0,0,0,0
321,00,0,0,0,0,0,0,0,0,0
322,00,0,0,0,0,0,0,0,0,0
323,00,0,0,0,0,0,0,0,0,0
324,00,0,0,0,0,0,0,0,0,0
325,00,0,0,0,0,0,0,0,0,0
326,00,0,0,0,0,0,0,0,0,0
327,00,0,0,0,0,0,0,0,0,0
328,00,0,0,0,0,0,0,0,0,0
329,00,0,0,0,0,0,0,0,0,0
330,00,0,0,0,0,0,0,0,0,0
331,00,0,0,0,0,0,0,0,0,0
332,00,0,0,0,0,0,0,0,0,0
333,00,0,0,0,0,0,0,0,0,0
334,00,0,0,0,0,0,0,0,0,0
335,00,0,0,0,0,0,0,0,0,0
336,00,0,0,0,0,0,0,0,0,0
337,00,0,0,0,0,0,0,0,0,0
338,00,0,0,0,0,0,0,0,0,0
339,00,0,0,0,0,0,0,0,0,0
340,00,0,0,0,0,0,0,0,0,0
341,00,0,0,0,0,0,0,0,0,0
342,00,0,0,0,0,0,0,0,0,0
343,00,0,0,0,0,0,0,0,0,0
344,00,0,0,0,0,0,0,0,0,0
345,00,0,0,0,0,0,0,0,0,0
346,00,0,0,0,0,0,0,0,0,0
347,00,0,0,0,0,0,0,0,0,0
348,00,0,0,0,0,0,0,0,0,0
349,00,0,0,0,0,0,0,0,0,0
350,00,0,0,0,0,0,0,0,0,0
351,00,0,0,0,0,0,0,0,0,0
352,00,0,0,0,0,0,0,0,0,0
353,00,0,0,0,0,0,0,0,0,0
354,00,0,0,0,0,0,0,0,0,0
355,00,0,0,0,0,0,0,0,0,0
356,00,0,0,0,0,0,0,0,0,0
357,00,0,0,0,0,0,0,0,0,0
358,00,0,0,0,0,0,0,0,0,0
359,00,0,0,0,0,0,0,0,0,0
360,00,0,0,0,0,0,0,0,0,0
361,00,0,0,0,0,0,0,0,0,0
362,00,0,0,0,0,0,0,0,0,0
363,00,0,0,0,0,0,0,0,0,0
364,00,0,0,0,0,0,0,0,0,0
365,00,0,0,0,0,0,0,0,0,0
366,00,0,0,0,0,0,0,0,0,0
367,00,0,0,0,0,0,0,0,0,0
368,00,0,0,0,0,0,0,0,0,0
369,00,0,0,0,0,0,0,0,0,0
370,00,0,0,0,0,0,0,0,0,0
371,00,0,0,0,0,0,0,0,0,0
372,00,0,0,0,0,0,0,0,0,0
373,00,0,0,0,0,0,0,0,0,0
374,00,0,0,0,0,0,0,0,0,0
375,00,0,0,0,0,0,0,0,0,0
376,00,0,0,0,0,0,0,0,0,0
377,00,0,0,0,0,0,0,0,0,0
378,00,0,0,0,0,0,0,0,0,0
379,00,0,0,0,0,0,0,0,0,0
380,00,0,0,0,0,0,0,0,0,0
381,00,0,0,0,0,0,0,0,0,0
382,00,0,0,0,0,0,0,0,0,0
383,00,0,0,0,0,0,0,0,0,0
384,00,0,0,0,0,0,0,0,0,0
385,00,0,0,0,0,0,0,0,0,0
386,00,0,0,0,0,0,0,0,0,0
387,00,0,0,0,0,0,0,0,0,0
388,00,0,0,0,0,0,0,0,0,0
389,00,0,0,0,0,0,0,0,0,0
390,00,0,0,0,0,0,0,0,0,0
391,00,0,0,0,0,0,0,0,0,0
392,00,0,0,0,0,0,0,0,0,0
393,00,0,0,0,0,0,0,0,0,0
394,00,0,0,0,0,0,0,0,0,0
395,00,0,0,0,0,0,0,0,0,0
396,00,0,0,0,0,0,0,0,0,0
397,00,0,0,0,0,0,0,0,0,0
398,00,0,0,0,0,0,0,0,0,0
399,00,0,0,0,0,0,0,0,0,0
400,00,0,0,0,0,0,0,0,0,0
401,00,0,0,0,0,0,0,0,0,0
402,00,0,0,0,0,0,0,0,0,0
403,00,0,0,0,0,0,0,0,0,0
404,00,0,0,0,0,0,0,0,0,0
405,00,0,0,0,0,0,0,0,0,0
406,00,0,0,0,0,0,0,0,0,0
407,00,0,0,0,0,0,0,0,0,0
408,00,0,0,0,0,0,0,0,0,0
409,00,0,0,0,0,0,0,0,0,0
410,00,0,0,0,0,0,0,0,0,0
411,00,0,0,0,0,0,0,0,0,0
412,00,0,0,0,0,0,0,0,0,0
413,00,0,0,0,0,0,0,0,0,0
414,00,0,0,0,0,0,0,0,0,0
415,00,0,0,0,0,0,0,0,0,0
416,00,0,0,0,0,0,0,0,0,0
417,00,0,0,0,0,0,0,0,0,0
418,00,0,0,0,0,0,0,0,0,0
419,00,0,0,0,0,0,0,0,0,0
420,00,0,0,0,0,0,0,0,0,0
421,00,0,0,0,0,0,0,0,0,0
422,00,0,0,0,0,0,0,0,0,0
423,00,0,0,0,0,0,0,0,0,0
424,00,0,0,0,0,0,0,0,0,0
425,00,0,0,0,0,0,0,0,0,0
426,00,0,0,0,0,0,0,0,0,0
427,00,0,0,0,0,0,0,0,0,0
428,00,0,0,0,0,0,0,0,0,0
429,00,0,0,0,0,0,0,0,0,0
430,00,0,0,0,0,0,0,0,0,0
431,00,0,0,0,0,0,0,0,0,0
432,00,0,0,0,0,0,0,0,0,0
433,00,0,0,0,0,0,0,0,0,0
434,00,0,0,0,0,0,0,0,0,0
435,00,0,0,0,0,0,0,0,0,0
436,00,0,0,0,0,0,0,0,0,0
437,00,0,0,0,0,0,0,0,0,0
438,00,0,0,0,0,0,0,0,0,0
439,00,0,0,0,0,0,0,0,0,0
440,00,0,0,0,0,0,0,0,0,0
441,00,0,0,0,0,0,0,0,0,0
442,00,0,0,0,0,0,0,0,0,0
443,00,0,0,0,0,0,0,0,0,0
444,00,0,0,0,0,0,0,0,0,0
445,00,0,0,0,0,0,0,0,0,0
446,00,0,0,0,0,0,0,0,0,0
447,00,0,0,0,0,0,0,0,0,0
448,00,0,0,0,0,0,0,0,0,0
449,00,0,0,0,0,0,0,0,0,0
450,00,0,0,0,0,0,0,0,0,0
451,00,0,0,0,0,0,0,0,0,0
452,00,0,0,0,0,0,0,0,0,0
453,00,0,0,0,0,0,0,0,0,0
454,00,0,0,0,0,0,0,0,0,0
455,00,0,0,0,0,0,0,0,0,0
456,00,0,0,0,0,0,0,0,0,0
457,00,0,0,0,0,0,0,0,0,0
458,00,0,0,0,0,0,0,0,0,0
459,00,0,0,0,0,0,0,0,0,0
460,00,0,0,0,0,0,0,0,0,0
461,00,0,0,0,0,0,0,0,0,0
462,00,0,0,0,0,0,0,0,0,0
463,00,0,0,0,0,0,0,0,0,0
464,00,0,0,0,0,0,0,0,0,0
465,00,0,0,0,0,0,0,0,0,0
466,00,0,0,0,0,0,0,0,0,0
467,00,0,0,0,0,0,0,0,0,0
468,00,0,0,0,0,0,0,0,0,0
469,00,0,0,0,0,0,0,0,0,0
470,00,0,0,0,0,0,0,0,0,0
471,00,0,0,0,0,0,0,0,0,0
472,00,0,0,0,0,0,0,0,0,0
473,00,0,0,0,0,0,0,0,0,0
474,00,0,0,0,0,0,0,0,0,0
475,00,0,0,0,0,0,0,0,0,0
476,00,0,0,0,0,0,0,0,0,0
477,00,0,0,0,0,0,0,0,0,0
478,00,0,0,0,0,0,0,0,0,0
479,00,0,0,0,0,0,0,0,0,0
480,00,0,0,0,0,0,0,0,0,0
481,00,0,0,0,0,0,0,0,0,0
482,00,0,0,0,0,0,0,0,0,0
483,00,0,0,0,0,0,0,0,0,0
484,00,0,0,0,0,0,0,0,0,0
485,00,0,0,0,0,0,0,0,0,0
486,00,0,0,0,0,0,0,0,0,0
487,00,0,0,0,0,0,0,0,0,0
488,00,0,0,0,0,0,0,0,0,0
489,00,0,0,0,0,0,0,0,0,0
490,00,0,0,0,0,0,0,0,0,0
491,00,0,0,0,0,0,0,0,0,0
492,00,0,0,0,0,0,0,0,0,0
493,00,0,0,0,0,0,0,0,0,0
494,00,0,0,0,0,0,0,0,0,0
495,00,0,0,0,0,0,0,0,0,0
496,00,0,0,0,0,0,0,0,0,0
497,00,0,0,0,0,0,0,0,0,0
498,00,0,0,0,0,0,0,0,0,0
499,00,0,0,0,0,0,0,0,0,0
500,00,0,0,0,0,0,0,0,0,0
501,00,0,0,0,0,0,0,0,0,0
502,00,0,0,0,0,0,0,0,0,0
503,00,0,0,0,0,0,0,0,0,0
504,00,0,0,0,0,0,0,0,0,0
505,00,0,0,0,0,0,0,0,0,0
506,00,0,0,0,0,0,0,0,0,0
507,00,0,0,0,0,0,0,0,0,0
508,00,0,0,0,0,0,0,0,0,0
509,00,0,0,0,0,0,0,0,0,0
510,00,0,0,0,0,0,0,0,0,0
511,00,0,0,0,0,0,0,0,0,0
512,01,1,0,0,0,0,0,0,0,1
513,01,0,0,0,0,0,0,0,0,1
514,01,0,0,0,0,0,0,0,0,1
515,01,0,0,0,0,0,0,0,0,1
516,01,0,0,0,0,0,0,0,0,1
517,01,0,0,0,0,0,0,0,0,1
518,01,0,0,0,0,0,0,0,0,1
519,01,0,0,0,0,0,0,0,0,1
520,01,0,0,0,0,0,0,0,0,1
521,01,0,0,0,0,0,0,0,0,1
522,00,0,0,0,0,0,0,0,0,0
523,00,0,0,0,0,0,0,0,0,0
524,00,0,0,0,0,0,0,0,0,0
525,00,0,0,0,0,0,0,0,0,0
526,00,0,0,0,0,0,0,0,0,0
527,00,0,0,0,0,0,0,0,0,0
528,00,0,0,0,0,0,0,0,0,0
529,00,0,0,0,0,0,0,0,0,0
530,00,0,0,0,0,0,0,0,0,0
531,00,0,0,0,0,0,0,0,0,0
532,00,0,0,0,0,0,0,0,0,0
533,00,0,0,0,0,0,0,0,0,0
534,00,0,0,0,0,0,0,0,0,0
535,00,0,0,0,0,0,0,0,0,0
536,00,0,0,0,0,0,0,0,0,0
537,00,0,0,0,0,0,0,0,0,0
538,00,0,0,0,0,0,0,0,0,0
539,00,0,0,0,0,0,0,0,0,0
540,00,0,0,0,0,0,0,0,0,0
541,00,0,0,0,0,0,0,0,0,0
542,00,0,0,0,0,0,0,0,0,0
543,00,0,0,0,0,0,0,0,0,0
544,00,0,0,0,0,0,0,0,0,0
545,00,0,0,0,0,0,0,0,0,0
546,00,0,0,0,0,0,0,0,0,0
547,00,0,0,0,0,0,0,0,0,0
548,00,0,0,0,0,0,0,0,0,0
549,00,0,0,0,0,0,0,0,0,0
550,00,0,0,0,0,0,0,0,0,0
551,00,0,0,0,0,0,0,0,0,0
552,00,0,0,0,0,0,0,0,0,0
553,00,0,0,0,0,0,0,0,0,0
554,00,0,0,0,0,0,0,0,0,0
555,00,0,0,0,0,0,0,0,0,0
556,00,0,0,0,0,0,0,0,0,0
557,00,0,0,0,0,0,0,0,0,0
558,00,0,0,0,0,0,0,0,0,0
559,00,0,0,0,0,0,0,0,0,0
560,00,0,0,0,0,0,0,0,0,0
561,00,0,0,0,0,0,0,0,0,0
562,00,0,0,0,0,0,0,0,0,0
563,00,0,0,0,0,0,0,0,0,0
564,00,0,0,0,0,0,0,0,0,0
565,00,0,0,0,0,0,0,0,0,0
566,00,0,0,0,0,0,0,0,0,0
567,00,0,0,0,0,0,0,0,0,0
568,00,0,0,0,0,0,0,0,0,0
569,00,0,0,0,0,0,0,0,0,0
570,00,0,0,0,0,0,0,0,0,0
571,00,0,0,0,0,0,0,0,0,0
572,00,0,0,0,0,0,0,0,0,0
573,00,0,0,0,0,0,0,0,0,0
574,00,0,0,0,0,0,0,0,0,0
575,00,0,0,0,0,0,0,0,0,0
576,00,0,0,0,0,0,0,0,0,0
577,00,0,0,0,0,0,0,0,0,0
578,00,0,0,0,0,0,0,0,0,0
579,00,0,0,0,0,0,0,0,0,0
580,00,0,0,0,0,0,0,0,0,0
581,00,0,0,0,0,0,0,0,0,0
582,00,0,0,0,0,0,0,0,0,0
583,00,0,0,0,0,0,0,0,0,0
584,00,0,0,0,0,0,0,0,0,0
585,00,0,0,0,0,0,0,0,0,0
586,00,0,0,0,0,0,0,0,0,0
587,00,0,0,0,0,0,0,0,0,0
588,00,0,0,0,0,0,0,0,0,0
589,00,0,0,0,0,0,0,0,0,0
590,00,0,0,0,0,0,0,0,0,0
591,00,0,0,0,0,0,0,0,0,0
592,00,0,0,0,0,0,0,0,0,0
593,00,0,0,0,0,0,0,0,0,0
594,00,0,0,0,0,0,0,0,0,0
595,00,0,0,0,0,0,0,0,0,0
596,00,0,0,0,0,0,0,0,0,0
597,00,0,0,0,0,0,0,0,0,0
598,00,0,0,0,0,0,0,0,0,0
599,00,0,0,0,0,0,0,0,0,0
600,00,0,0,0,0,0,0,0,0,0
601,00,0,0,0,0,0,0,0,0,0
602,00,0,0,0,0,0,0,0,0,0
603,00,0,0,0,0,0,0,0,0,0
604,00,0,0,0,0,0,0,0,0,0
605,00,0,0,0,0,0,0,0,0,0
606,00,0,0,0,0,0,0,0,0,0
607,00,0,0,0,0,0,0,0,0,0
608,00,0,0,0,0,0,0,0,0,0
609,00,0,0,0,0,0,0,0,0,0
610,00,0,0,0,0,0,0,0,0,0
611,00,0,0,0,0,0,0,0,0,0
612,00,0,0,0,0,0,0,0,0,0
613,00,0,0,0,0,0,0,0,0,0
614,00,0,0,0,0,0,0,0,0,0
615,00,0,0,0,0,0,0,0,0,0
616,00,0,0,0,0,0,0,0,0,0
617,00,0,0,0,0,0,0,0,0,0
618,00,0,0,0,0,0,0,0,0,0
619,00,0,0,0,0,0,0,0,0,0
620,00,0,0,0,0,0,0,0,0,0
621,00,0,0,0,0,0,0,0,0,0
622,00,0,0,0,0,0,0,0,0,0
623,00,0,0,0,0,0,0,0,0,0
624,00,0,0,0,0,0,0,0,0,0
625,00,0,0,0,0,0,0,0,0,0
626,00,0,0,0,0,0,0,0,0,0
627,00,0,0,0,0,0,0,0,0,0
628,00,0,0,0,0,0,0,0,0,0
629,00,0,0,0,0,0,0,0,0,0
630,00,0,0,0,0,0,0,0,0,0
631,00,0,0,0,0,0,0,0,0,0
