index,value_hex,is_trigger,ch7,ch6,ch5,ch4,ch3,ch2,ch1,ch0
88,95,0,1,0,0,1,0,1,0,1
89,95,0,1,0,0,1,0,1,0,1
90,95,0,1,0,0,1,0,1,0,1
91,95,0,1,0,0,1,0,1,0,1
92,95,0,1,0,0,1,0,1,0,1
93,95,0,1,0,0,1,0,1,0,1
94,95,0,1,0,0,1,0,1,0,1
95,95,0,1,0,0,1,0,1,0,1
96,95,0,1,0,0,1,0,1,0,1
97,95,0,1,0,0,1,0,1,0,1
98,95,0,1,0,0,1,0,1,0,1
99,95,0,1,0,0,1,0,1,0,1
100,95,0,1,0,0,1,0,1,0,1
101,95,0,1,0,0,1,0,1,0,1
102,95,0,1,0,0,1,0,1,0,1
103,95,0,1,0,0,1,0,1,0,1
104,95,0,1,0,0,1,0,1,0,1
105,95,0,1,0,0,1,0,1,0,1
106,95,0,1,0,0,1,0,1,0,1
107,95,0,1,0,0,1,0,1,0,1
108,95,0,1,0,0,1,0,1,0,1
109,95,0,1,0,0,1,0,1,0,1
110,95,0,1,0,0,1,0,1,0,1
111,95,0,1,0,0,1,0,1,0,1
112,95,0,1,0,0,1,0,1,0,1
113,95,0,1,0,0,1,0,1,0,1
114,95,0,1,0,0,1,0,1,0,1
115,95,0,1,0,0,1,0,1,0,1
116,95,0,1,0,0,1,0,1,0,1
117,95,0,1,0,0,1,0,1,0,1
118,95,0,1,0,0,1,0,1,0,1
119,95,0,1,0,0,1,0,1,0,1
120,95,0,1,0,0,1,0,1,0,1
121,95,0,1,0,0,1,0,1,0,1
122,95,0,1,0,0,1,0,1,0,1
123,95,0,1,0,0,1,0,1,0,1
124,95,0,1,0,0,1,0,1,0,1
125,95,0,1,0,0,1,0,1,0,1
126,95,0,1,0,0,1,0,1,0,1
127,95,0,1,0,0,1,0,1,0,1
128,95,0,1,0,0,1,0,1,0,1
129,95,0,1,0,0,1,0,1,0,1
130,95,0,1,0,0,1,0,1,0,1
131,95,0,1,0,0,1,0,1,0,1
132,95,0,1,0,0,1,0,1,0,1
133,95,0,1,0,0,1,0,1,0,1
134,95,0,1,0,0,1,0,1,0,1
135,95,0,1,0,0,1,0,1,0,1
136,95,0,1,0,0,1,0,1,0,1
137,95,0,1,0,0,1,0,1,0,1
138,95,0,1,0,0,1,0,1,0,1
139,95,0,1,0,0,1,0,1,0,1
140,95,0,1,0,0,1,0,1,0,1
141,95,0,1,0,0,1,0,1,0,1
142,95,0,1,0,0,1,0,1,0,1
143,95,0,1,0,0,1,0,1,0,1
144,95,0,1,0,0,1,0,1,0,1
145,95,0,1,0,0,1,0,1,0,1
146,95,0,1,0,0,1,0,1,0,1
147,95,0,1,0,0,1,0,1,0,1
148,95,0,1,0,0,1,0,1,0,1
149,95,0,1,0,0,1,0,1,0,1
150,95,0,1,0,0,1,0,1,0,1
151,95,0,1,0,0,1,0,1,0,1
152,95,0,1,0,0,1,0,1,0,1
153,95,0,1,0,0,1,0,1,0,1
154,95,0,1,0,0,1,0,1,0,1
155,95,0,1,0,0,1,0,1,0,1
156,95,0,1,0,0,1,0,1,0,1
157,95,0,1,0,0,1,0,1,0,1
158,95,0,1,0,0,1,0,1,0,1
159,95,0,1,0,0,1,0,1,0,1
160,95,0,1,0,0,1,0,1,0,1
161,95,0,1,0,0,1,0,1,0,1
162,95,0,1,0,0,1,0,1,0,1
163,95,0,1,0,0,1,0,1,0,1
164,95,0,1,0,0,1,0,1,0,1
165,95,0,1,0,0,1,0,1,0,1
166,95,0,1,0,0,1,0,1,0,1
167,95,0,1,0,0,1,0,1,0,1
168,95,0,1,0,0,1,0,1,0,1
169,95,0,1,0,0,1,0,1,0,1
170,95,0,1,0,0,1,0,1,0,1
171,95,0,1,0,0,1,0,1,0,1
172,95,0,1,0,0,1,0,1,0,1
173,95,0,1,0,0,1,0,1,0,1
174,95,0,1,0,0,1,0,1,0,1
175,95,0,1,0,0,1,0,1,0,1
176,95,0,1,0,0,1,0,1,0,1
177,95,0,1,0,0,1,0,1,0,1
178,95,0,1,0,0,1,0,1,0,1
179,95,0,1,0,0,1,0,1,0,1
180,95,0,1,0,0,1,0,1,0,1
181,95,0,1,0,0,1,0,1,0,1
182,95,0,1,0,0,1,0,1,0,1
183,95,0,1,0,0,1,0,1,0,1
184,95,0,1,0,0,1,0,1,0,1
185,95,0,1,0,0,1,0,1,0,1
186,95,0,1,0,0,1,0,1,0,1
187,95,0,1,0,0,1,0,1,0,1
188,95,0,1,0,0,1,0,1,0,1
189,95,0,1,0,0,1,0,1,0,1
190,95,0,1,0,0,1,0,1,0,1
191,95,0,1,0,0,1,0,1,0,1
192,95,0,1,0,0,1,0,1,0,1
193,95,0,1,0,0,1,0,1,0,1
194,95,0,1,0,0,1,0,1,0,1
195,95,0,1,0,0,1,0,1,0,1
196,95,0,1,0,0,1,0,1,0,1
197,95,0,1,0,0,1,0,1,0,1
198,95,0,1,0,0,1,0,1,0,1
199,95,0,1,0,0,1,0,1,0,1
200,95,0,1,0,0,1,0,1,0,1
201,95,0,1,0,0,1,0,1,0,1
202,95,0,1,0,0,1,0,1,0,1
203,95,0,1,0,0,1,0,1,0,1
204,95,0,1,0,0,1,0,1,0,1
205,95,0,1,0,0,1,0,1,0,1
206,95,0,1,0,0,1,0,1,0,1
207,95,0,1,0,0,1,0,1,0,1
208,95,0,1,0,0,1,0,1,0,1
209,95,0,1,0,0,1,0,1,0,1
210,95,0,1,0,0,1,0,1,0,1
211,95,0,1,0,0,1,0,1,0,1
212,95,0,1,0,0,1,0,1,0,1
213,95,0,1,0,0,1,0,1,0,1
214,95,0,1,0,0,1,0,1,0,1
215,95,0,1,0,0,1,0,1,0,1
216,95,0,1,0,0,1,0,1,0,1
217,95,0,1,0,0,1,0,1,0,1
218,95,0,1,0,0,1,0,1,0,1
219,95,0,1,0,0,1,0,1,0,1
220,95,0,1,0,0,1,0,1,0,1
221,95,0,1,0,0,1,0,1,0,1
222,95,0,1,0,0,1,0,1,0,1
223,95,0,1,0,0,1,0,1,0,1
224,95,0,1,0,0,1,0,1,0,1
225,95,0,1,0,0,1,0,1,0,1
226,95,0,1,0,0,1,0,1,0,1
227,95,0,1,0,0,1,0,1,0,1
228,95,0,1,0,0,1,0,1,0,1
229,95,0,1,0,0,1,0,1,0,1
230,95,0,1,0,0,1,0,1,0,1
231,95,0,1,0,0,1,0,1,0,1
232,95,0,1,0,0,1,0,1,0,1
233,95,0,1,0,0,1,0,1,0,1
234,95,0,1,0,0,1,0,1,0,1
235,95,0,1,0,0,1,0,1,0,1
236,95,0,1,0,0,1,0,1,0,1
237,95,0,1,0,0,1,0,1,0,1
238,95,0,1,0,0,1,0,1,0,1
239,95,0,1,0,0,1,0,1,0,1
240,95,0,1,0,0,1,0,1,0,1
241,95,0,1,0,0,1,0,1,0,1
242,95,0,1,0,0,1,0,1,0,1
243,95,0,1,0,0,1,0,1,0,1
244,95,0,1,0,0,1,0,1,0,1
245,95,0,1,0,0,1,0,1,0,1
246,95,0,1,0,0,1,0,1,0,1
247,95,0,1,0,0,1,0,1,0,1
248,95,0,1,0,0,1,0,1,0,1
249,95,0,1,0,0,1,0,1,0,1
250,95,0,1,0,0,1,0,1,0,1
251,95,0,1,0,0,1,0,1,0,1
252,95,0,1,0,0,1,0,1,0,1
253,95,0,1,0,0,1,0,1,0,1
254,95,0,1,0,0,1,0,1,0,1
255,95,0,1,0,0,1,0,1,0,1
256,95,0,1,0,0,1,0,1,0,1
257,95,0,1,0,0,1,0,1,0,1
258,95,0,1,0,0,1,0,1,0,1
259,95,0,1,0,0,1,0,1,0,1
260,95,0,1,0,0,1,0,1,0,1
261,95,0,1,0,0,1,0,1,0,1
262,95,0,1,0,0,1,0,1,0,1
263,95,0,1,0,0,1,0,1,0,1
264,95,0,1,0,0,1,0,1,0,1
265,95,0,1,0,0,1,0,1,0,1
266,95,0,1,0,0,1,0,1,0,1
267,95,0,1,0,0,1,0,1,0,1
268,95,0,1,0,0,1,0,1,0,1
269,95,0,1,0,0,1,0,1,0,1
270,95,0,1,0,0,1,0,1,0,1
271,95,0,1,0,0,1,0,1,0,1
272,95,0,1,0,0,1,0,1,0,1
273,95,0,1,0,0,1,0,1,0,1
274,95,0,1,0,0,1,0,1,0,1
275,95,0,1,0,0,1,0,1,0,1
276,95,0,1,0,0,1,0,1,0,1
277,95,0,1,0,0,1,0,1,0,1
278,95,0,1,0,0,1,0,1,0,1
279,95,0,1,0,0,1,0,1,0,1
280,95,0,1,0,0,1,0,1,0,1
281,95,0,1,0,0,1,0,1,0,1
282,95,0,1,0,0,1,0,1,0,1
283,95,0,1,0,0,1,0,1,0,1
284,95,0,1,0,0,1,0,1,0,1
285,95,0,1,0,0,1,0,1,0,1
286,95,0,1,0,0,1,0,1,0,1
287,95,0,1,0,0,1,0,1,0,1
288,95,0,1,0,0,1,0,1,0,1
289,95,0,1,0,0,1,0,1,0,1
290,95,0,1,0,0,1,0,1,0,1
291,95,0,1,0,0,1,0,1,0,1
292,95,0,1,0,0,1,0,1,0,1
293,95,0,1,0,0,1,0,1,0,1
294,95,0,1,0,0,1,0,1,0,1
295,95,0,1,0,0,1,0,1,0,1
296,95,0,1,0,0,1,0,1,0,1
297,95,0,1,0,0,1,0,1,0,1
298,95,0,1,0,0,1,0,1,0,1
299,95,0,1,0,0,1,0,1,0,1
300,95,0,1,0,0,1,0,1,0,1
301,95,0,1,0,0,1,0,1,0,1
302,95,0,1,0,0,1,0,1,0,1
303,95,0,1,0,0,1,0,1,0,1
304,95,0,1,0,0,1,0,1,0,1
305,95,0,1,0,0,1,0,1,0,1
306,95,0,1,0,0,1,0,1,0,1
307,95,0,1,0,0,1,0,1,0,1
308,95,0,1,0,0,1,0,1,0,1
309,95,0,1,0,0,1,0,1,0,1
310,95,0,1,0,0,1,0,1,0,1
311,95,0,1,0,0,1,0,1,0,1
312,95,0,1,0,0,1,0,1,0,1
313,95,0,1,0,0,1,0,1,0,1
314,95,0,1,0,0,1,0,1,0,1
315,95,0,1,0,0,1,0,1,0,1
316,95,0,1,0,0,1,0,1,0,1
317,95,0,1,0,0,1,0,1,0,1
318,95,0,1,0,0,1,0,1,0,1
319,95,0,1,0,0,1,0,1,0,1
320,95,0,1,0,0,1,0,1,0,1
321,95,0,1,0,0,1,0,1,0,1
322,95,0,1,0,0,1,0,1,0,1
323,95,0,1,0,0,1,0,1,0,1
324,95,0,1,0,0,1,0,1,0,1
325,95,0,1,0,0,1,0,1,0,1
326,95,0,1,0,0,1,0,1,0,1
327,95,0,1,0,0,1,0,1,0,1
328,95,0,1,0,0,1,0,1,0,1
329,95,0,1,0,0,1,0,1,0,1
330,95,0,1,0,0,1,0,1,0,1
331,95,0,1,0,0,1,0,1,0,1
332,95,0,1,0,0,1,0,1,0,1
333,95,0,1,0,0,1,0,1,0,1
334,95,0,1,0,0,1,0,1,0,1
335,95,0,1,0,0,1,0,1,0,1
336,95,0,1,0,0,1,0,1,0,1
337,95,0,1,0,0,1,0,1,0,1
338,95,0,1,0,0,1,0,1,0,1
339,95,0,1,0,0,1,0,1,0,1
340,95,0,1,0,0,1,0,1,0,1
341,95,0,1,0,0,1,0,1,0,1
342,95,0,1,0,0,1,0,1,0,1
343,95,0,1,0,0,1,0,1,0,1
344,95,0,1,0,0,1,0,1,0,1
345,95,0,1,0,0,1,0,1,0,1
346,95,0,1,0,0,1,0,1,0,1
347,95,0,1,0,0,1,0,1,0,1
348,95,0,1,0,0,1,0,1,0,1
349,95,0,1,0,0,1,0,1,0,1
350,95,0,1,0,0,1,0,1,0,1
351,95,0,1,0,0,1,0,1,0,1
352,95,0,1,0,0,1,0,1,0,1
353,95,0,1,0,0,1,0,1,0,1
354,95,0,1,0,0,1,0,1,0,1
355,95,0,1,0,0,1,0,1,0,1
356,95,0,1,0,0,1,0,1,0,1
357,95,0,1,0,0,1,0,1,0,1
358,95,0,1,0,0,1,0,1,0,1
359,95,0,1,0,0,1,0,1,0,1
360,95,0,1,0,0,1,0,1,0,1
361,95,0,1,0,0,1,0,1,0,1
362,95,0,1,0,0,1,0,1,0,1
363,95,0,1,0,0,1,0,1,0,1
364,95,0,1,0,0,1,0,1,0,1
365,95,0,1,0,0,1,0,1,0,1
366,95,0,1,0,0,1,0,1,0,1
367,95,0,1,0,0,1,0,1,0,1
368,95,0,1,0,0,1,0,1,0,1
369,95,0,1,0,0,1,0,1,0,1
370,95,0,1,0,0,1,0,1,0,1
371,95,0,1,0,0,1,0,1,0,1
372,95,0,1,0,0,1,0,1,0,1
373,95,0,1,0,0,1,0,1,0,1
374,95,0,1,0,0,1,0,1,0,1
375,95,0,1,0,0,1,0,1,0,1
376,95,0,1,0,0,1,0,1,0,1
377,95,0,1,0,0,1,0,1,0,1
378,95,0,1,0,0,1,0,1,0,1
379,95,0,1,0,0,1,0,1,0,1
380,95,0,1,0,0,1,0,1,0,1
381,95,0,1,0,0,1,0,1,0,1
382,95,0,1,0,0,1,0,1,0,1
383,95,0,1,0,0,1,0,1,0,1
384,95,0,1,0,0,1,0,1,0,1
385,95,0,1,0,0,1,0,1,0,1
386,95,0,1,0,0,1,0,1,0,1
387,95,0,1,0,0,1,0,1,0,1
388,95,0,1,0,0,1,0,1,0,1
389,95,0,1,0,0,1,0,1,0,1
390,95,0,1,0,0,1,0,1,0,1
391,95,0,1,0,0,1,0,1,0,1
392,95,0,1,0,0,1,0,1,0,1
393,95,0,1,0,0,1,0,1,0,1
394,95,0,1,0,0,1,0,1,0,1
395,95,0,1,0,0,1,0,1,0,1
396,95,0,1,0,0,1,0,1,0,1
397,95,0,1,0,0,1,0,1,0,1
398,95,0,1,0,0,1,0,1,0,1
399,95,0,1,0,0,1,0,1,0,1
400,95,0,1,0,0,1,0,1,0,1
401,95,0,1,0,0,1,0,1,0,1
402,95,0,1,0,0,1,0,1,0,1
403,95,0,1,0,0,1,0,1,0,1
404,95,0,1,0,0,1,0,1,0,1
405,95,0,1,0,0,1,0,1,0,1
406,95,0,1,0,0,1,0,1,0,1
407,95,0,1,0,0,1,0,1,0,1
408,95,0,1,0,0,1,0,1,0,1
409,95,0,1,0,0,1,0,1,0,1
410,95,0,1,0,0,1,0,1,0,1
411,95,0,1,0,0,1,0,1,0,1
412,95,0,1,0,0,1,0,1,0,1
413,95,0,1,0,0,1,0,1,0,1
414,95,0,1,0,0,1,0,1,0,1
415,95,0,1,0,0,1,0,1,0,1
416,95,0,1,0,0,1,0,1,0,1
417,95,0,1,0,0,1,0,1,0,1
418,95,0,1,0,0,1,0,1,0,1
419,95,0,1,0,0,1,0,1,0,1
420,95,0,1,0,0,1,0,1,0,1
421,95,0,1,0,0,1,0,1,0,1
422,95,0,1,0,0,1,0,1,0,1
423,95,0,1,0,0,1,0,1,0,1
424,95,0,1,0,0,1,0,1,0,1
425,95,0,1,0,0,1,0,1,0,1
426,95,0,1,0,0,1,0,1,0,1
427,95,0,1,0,0,1,0,1,0,1
428,95,0,1,0,0,1,0,1,0,1
429,95,0,1,0,0,1,0,1,0,1
430,95,0,1,0,0,1,0,1,0,1
431,95,0,1,0,0,1,0,1,0,1
432,95,0,1,0,0,1,0,1,0,1
433,95,0,1,0,0,1,0,1,0,1
434,95,0,1,0,0,1,0,1,0,1
435,95,0,1,0,0,1,0,1,0,1
436,95,0,1,0,0,1,0,1,0,1
437,95,0,1,0,0,1,0,1,0,1
438,95,0,1,0,0,1,0,1,0,1
439,95,0,1,0,0,1,0,1,0,1
440,95,0,1,0,0,1,0,1,0,1
441,95,0,1,0,0,1,0,1,0,1
442,95,0,1,0,0,1,0,1,0,1
443,95,0,1,0,0,1,0,1,0,1
444,95,0,1,0,0,1,0,1,0,1
445,95,0,1,0,0,1,0,1,0,1
446,95,0,1,0,0,1,0,1,0,1
447,95,0,1,0,0,1,0,1,0,1
448,95,0,1,0,0,1,0,1,0,1
449,95,0,1,0,0,1,0,1,0,1
450,95,0,1,0,0,1,0,1,0,1
451,95,0,1,0,0,1,0,1,0,1
452,95,0,1,0,0,1,0,1,0,1
453,95,0,1,0,0,1,0,1,0,1
454,95,0,1,0,0,1,0,1,0,1
455,95,0,1,0,0,1,0,1,0,1
456,95,0,1,0,0,1,0,1,0,1
457,95,0,1,0,0,1,0,1,0,1
458,95,0,1,0,0,1,0,1,0,1
459,95,0,1,0,0,1,0,1,0,1
460,95,0,1,0,0,1,0,1,0,1
461,95,0,1,0,0,1,0,1,0,1
462,95,0,1,0,0,1,0,1,0,1
463,95,0,1,0,0,1,0,1,0,1
464,95,0,1,0,0,1,0,1,0,1
465,95,0,1,0,0,1,0,1,0,1
466,95,0,1,0,0,1,0,1,0,1
467,95,0,1,0,0,1,0,1,0,1
468,95,0,1,0,0,1,0,1,0,1
469,95,0,1,0,0,1,0,1,0,1
470,95,0,1,0,0,1,0,1,0,1
471,95,0,1,0,0,1,0,1,0,1
472,95,0,1,0,0,1,0,1,0,1
473,95,0,1,0,0,1,0,1,0,1
474,95,0,1,0,0,1,0,1,0,1
475,95,0,1,0,0,1,0,1,0,1
476,95,0,1,0,0,1,0,1,0,1
477,95,0,1,0,0,1,0,1,0,1
478,95,0,1,0,0,1,0,1,0,1
479,95,0,1,0,0,1,0,1,0,1
480,95,0,1,0,0,1,0,1,0,1
481,95,0,1,0,0,1,0,1,0,1
482,95,0,1,0,0,1,0,1,0,1
483,95,0,1,0,0,1,0,1,0,1
484,95,0,1,0,0,1,0,1,0,1
485,95,0,1,0,0,1,0,1,0,1
486,95,0,1,0,0,1,0,1,0,1
487,95,0,1,0,0,1,0,1,0,1
488,95,0,1,0,0,1,0,1,0,1
489,95,0,1,0,0,1,0,1,0,1
490,95,0,1,0,0,1,0,1,0,1
491,95,0,1,0,0,1,0,1,0,1
492,95,0,1,0,0,1,0,1,0,1
493,95,0,1,0,0,1,0,1,0,1
494,95,0,1,0,0,1,0,1,0,1
495,95,0,1,0,0,1,0,1,0,1
496,95,0,1,0,0,1,0,1,0,1
497,95,0,1,0,0,1,0,1,0,1
498,95,0,1,0,0,1,0,1,0,1
499,95,0,1,0,0,1,0,1,0,1
500,95,0,1,0,0,1,0,1,0,1
501,95,0,1,0,0,1,0,1,0,1
502,95,0,1,0,0,1,0,1,0,1
503,95,0,1,0,0,1,0,1,0,1
504,95,0,1,0,0,1,0,1,0,1
505,95,0,1,0,0,1,0,1,0,1
506,95,0,1,0,0,1,0,1,0,1
507,95,0,1,0,0,1,0,1,0,1
508,95,0,1,0,0,1,0,1,0,1
509,95,0,1,0,0,1,0,1,0,1
510,95,0,1,0,0,1,0,1,0,1
511,95,0,1,0,0,1,0,1,0,1
512,A5,1,1,0,1,0,0,1,0,1
513,A5,0,1,0,1,0,0,1,0,1
514,A5,0,1,0,1,0,0,1,0,1
515,A5,0,1,0,1,0,0,1,0,1
516,A5,0,1,0,1,0,0,1,0,1
517,A5,0,1,0,1,0,0,1,0,1
518,A5,0,1,0,1,0,0,1,0,1
519,A5,0,1,0,1,0,0,1,0,1
520,A5,0,1,0,1,0,0,1,0,1
521,A5,0,1,0,1,0,0,1,0,1
522,A5,0,1,0,1,0,0,1,0,1
523,A5,0,1,0,1,0,0,1,0,1
524,A5,0,1,0,1,0,0,1,0,1
525,A5,0,1,0,1,0,0,1,0,1
526,A5,0,1,0,1,0,0,1,0,1
527,A5,0,1,0,1,0,0,1,0,1
528,A5,0,1,0,1,0,0,1,0,1
529,A5,0,1,0,1,0,0,1,0,1
530,A5,0,1,0,1,0,0,1,0,1
531,A5,0,1,0,1,0,0,1,0,1
532,A5,0,1,0,1,0,0,1,0,1
533,A5,0,1,0,1,0,0,1,0,1
534,A5,0,1,0,1,0,0,1,0,1
535,A5,0,1,0,1,0,0,1,0,1
536,A5,0,1,0,1,0,0,1,0,1
537,A5,0,1,0,1,0,0,1,0,1
538,A5,0,1,0,1,0,0,1,0,1
539,A5,0,1,0,1,0,0,1,0,1
540,A5,0,1,0,1,0,0,1,0,1
541,A5,0,1,0,1,0,0,1,0,1
542,A5,0,1,0,1,0,0,1,0,1
543,A5,0,1,0,1,0,0,1,0,1
544,A5,0,1,0,1,0,0,1,0,1
545,A5,0,1,0,1,0,0,1,0,1
546,A5,0,1,0,1,0,0,1,0,1
547,A5,0,1,0,1,0,0,1,0,1
548,A5,0,1,0,1,0,0,1,0,1
549,A5,0,1,0,1,0,0,1,0,1
550,A5,0,1,0,1,0,0,1,0,1
551,A5,0,1,0,1,0,0,1,0,1
552,A5,0,1,0,1,0,0,1,0,1
553,A5,0,1,0,1,0,0,1,0,1
554,A5,0,1,0,1,0,0,1,0,1
555,A5,0,1,0,1,0,0,1,0,1
556,A5,0,1,0,1,0,0,1,0,1
557,A5,0,1,0,1,0,0,1,0,1
558,A5,0,1,0,1,0,0,1,0,1
559,A5,0,1,0,1,0,0,1,0,1
560,A5,0,1,0,1,0,0,1,0,1
561,A5,0,1,0,1,0,0,1,0,1
562,A5,0,1,0,1,0,0,1,0,1
563,A5,0,1,0,1,0,0,1,0,1
564,A5,0,1,0,1,0,0,1,0,1
565,A5,0,1,0,1,0,0,1,0,1
566,A5,0,1,0,1,0,0,1,0,1
567,A5,0,1,0,1,0,0,1,0,1
568,A5,0,1,0,1,0,0,1,0,1
569,A5,0,1,0,1,0,0,1,0,1
570,A5,0,1,0,1,0,0,1,0,1
571,A5,0,1,0,1,0,0,1,0,1
572,A5,0,1,0,1,0,0,1,0,1
573,A5,0,1,0,1,0,0,1,0,1
574,A5,0,1,0,1,0,0,1,0,1
575,A5,0,1,0,1,0,0,1,0,1
576,A5,0,1,0,1,0,0,1,0,1
577,A5,0,1,0,1,0,0,1,0,1
578,A5,0,1,0,1,0,0,1,0,1
579,A5,0,1,0,1,0,0,1,0,1
580,A5,0,1,0,1,0,0,1,0,1
581,A5,0,1,0,1,0,0,1,0,1
582,A5,0,1,0,1,0,0,1,0,1
583,A5,0,1,0,1,0,0,1,0,1
584,A5,0,1,0,1,0,0,1,0,1
585,A5,0,1,0,1,0,0,1,0,1
586,A5,0,1,0,1,0,0,1,0,1
587,A5,0,1,0,1,0,0,1,0,1
588,A5,0,1,0,1,0,0,1,0,1
589,A5,0,1,0,1,0,0,1,0,1
590,A5,0,1,0,1,0,0,1,0,1
591,A5,0,1,0,1,0,0,1,0,1
592,A5,0,1,0,1,0,0,1,0,1
593,A5,0,1,0,1,0,0,1,0,1
594,A5,0,1,0,1,0,0,1,0,1
595,A5,0,1,0,1,0,0,1,0,1
596,A5,0,1,0,1,0,0,1,0,1
597,A5,0,1,0,1,0,0,1,0,1
598,A5,0,1,0,1,0,0,1,0,1
599,A5,0,1,0,1,0,0,1,0,1
600,A5,0,1,0,1,0,0,1,0,1
601,A5,0,1,0,1,0,0,1,0,1
602,A5,0,1,0,1,0,0,1,0,1
603,A5,0,1,0,1,0,0,1,0,1
604,A5,0,1,0,1,0,0,1,0,1
605,A5,0,1,0,1,0,0,1,0,1
606,A5,0,1,0,1,0,0,1,0,1
607,A5,0,1,0,1,0,0,1,0,1
608,A5,0,1,0,1,0,0,1,0,1
609,A5,0,1,0,1,0,0,1,0,1
610,A5,0,1,0,1,0,0,1,0,1
611,A5,0,1,0,1,0,0,1,0,1
612,A5,0,1,0,1,0,0,1,0,1
613,A5,0,1,0,1,0,0,1,0,1
614,A5,0,1,0,1,0,0,1,0,1
615,A5,0,1,0,1,0,0,1,0,1
616,A5,0,1,0,1,0,0,1,0,1
617,A5,0,1,0,1,0,0,1,0,1
618,A5,0,1,0,1,0,0,1,0,1
619,A5,0,1,0,1,0,0,1,0,1
620,A5,0,1,0,1,0,0,1,0,1
621,A5,0,1,0,1,0,0,1,0,1
622,A5,0,1,0,1,0,0,1,0,1
623,A5,0,1,0,1,0,0,1,0,1
624,A5,0,1,0,1,0,0,1,0,1
625,A5,0,1,0,1,0,0,1,0,1
626,A5,0,1,0,1,0,0,1,0,1
