index,value_hex,is_trigger,ch7,ch6,ch5,ch4,ch3,ch2,ch1,ch0
183,01,0,0,0,0,0,0,0,0,1
184,01,0,0,0,0,0,0,0,0,1
185,01,0,0,0,0,0,0,0,0,1
186,01,0,0,0,0,0,0,0,0,1
187,01,0,0,0,0,0,0,0,0,1
188,01,0,0,0,0,0,0,0,0,1
189,01,0,0,0,0,0,0,0,0,1
190,01,0,0,0,0,0,0,0,0,1
191,01,0,0,0,0,0,0,0,0,1
192,01,0,0,0,0,0,0,0,0,1
193,01,0,0,0,0,0,0,0,0,1
194,01,0,0,0,0,0,0,0,0,1
195,01,0,0,0,0,0,0,0,0,1
196,01,0,0,0,0,0,0,0,0,1
197,01,0,0,0,0,0,0,0,0,1
198,01,0,0,0,0,0,0,0,0,1
199,01,0,0,0,0,0,0,0,0,1
200,01,0,0,0,0,0,0,0,0,1
201,01,0,0,0,0,0,0,0,0,1
202,01,0,0,0,0,0,0,0,0,1
203,01,0,0,0,0,0,0,0,0,1
204,01,0,0,0,0,0,0,0,0,1
205,01,0,0,0,0,0,0,0,0,1
206,01,0,0,0,0,0,0,0,0,1
207,01,0,0,0,0,0,0,0,0,1
208,01,0,0,0,0,0,0,0,0,1
209,01,0,0,0,0,0,0,0,0,1
210,01,0,0,0,0,0,0,0,0,1
211,01,0,0,0,0,0,0,0,0,1
212,01,0,0,0,0,0,0,0,0,1
213,01,0,0,0,0,0,0,0,0,1
214,01,0,0,0,0,0,0,0,0,1
215,01,0,0,0,0,0,0,0,0,1
216,01,0,0,0,0,0,0,0,0,1
217,01,0,0,0,0,0,0,0,0,1
218,01,0,0,0,0,0,0,0,0,1
219,01,0,0,0,0,0,0,0,0,1
220,01,0,0,0,0,0,0,0,0,1
221,01,0,0,0,0,0,0,0,0,1
222,01,0,0,0,0,0,0,0,0,1
223,01,0,0,0,0,0,0,0,0,1
224,01,0,0,0,0,0,0,0,0,1
225,01,0,0,0,0,0,0,0,0,1
226,01,0,0,0,0,0,0,0,0,1
227,01,0,0,0,0,0,0,0,0,1
228,01,0,0,0,0,0,0,0,0,1
229,01,0,0,0,0,0,0,0,0,1
230,01,0,0,0,0,0,0,0,0,1
231,01,0,0,0,0,0,0,0,0,1
232,01,0,0,0,0,0,0,0,0,1
233,01,0,0,0,0,0,0,0,0,1
234,01,0,0,0,0,0,0,0,0,1
235,01,0,0,0,0,0,0,0,0,1
236,01,0,0,0,0,0,0,0,0,1
237,01,0,0,0,0,0,0,0,0,1
238,01,0,0,0,0,0,0,0,0,1
239,01,0,0,0,0,0,0,0,0,1
240,01,0,0,0,0,0,0,0,0,1
241,01,0,0,0,0,0,0,0,0,1
242,01,0,0,0,0,0,0,0,0,1
243,01,0,0,0,0,0,0,0,0,1
244,01,0,0,0,0,0,0,0,0,1
245,01,0,0,0,0,0,0,0,0,1
246,01,0,0,0,0,0,0,0,0,1
247,01,0,0,0,0,0,0,0,0,1
248,01,0,0,0,0,0,0,0,0,1
249,01,0,0,0,0,0,0,0,0,1
250,01,0,0,0,0,0,0,0,0,1
251,01,0,0,0,0,0,0,0,0,1
252,01,0,0,0,0,0,0,0,0,1
253,01,0,0,0,0,0,0,0,0,1
254,01,0,0,0,0,0,0,0,0,1
255,01,0,0,0,0,0,0,0,0,1
256,01,0,0,0,0,0,0,0,0,1
257,01,0,0,0,0,0,0,0,0,1
258,01,0,0,0,0,0,0,0,0,1
259,01,0,0,0,0,0,0,0,0,1
260,01,0,0,0,0,0,0,0,0,1
261,01,0,0,0,0,0,0,0,0,1
262,01,0,0,0,0,0,0,0,0,1
263,01,0,0,0,0,0,0,0,0,1
264,01,0,0,0,0,0,0,0,0,1
265,01,0,0,0,0,0,0,0,0,1
266,01,0,0,0,0,0,0,0,0,1
267,01,0,0,0,0,0,0,0,0,1
268,01,0,0,0,0,0,0,0,0,1
269,01,0,0,0,0,0,0,0,0,1
270,01,0,0,0,0,0,0,0,0,1
271,01,0,0,0,0,0,0,0,0,1
272,01,0,0,0,0,0,0,0,0,1
273,01,0,0,0,0,0,0,0,0,1
274,01,0,0,0,0,0,0,0,0,1
275,01,0,0,0,0,0,0,0,0,1
276,01,0,0,0,0,0,0,0,0,1
277,01,0,0,0,0,0,0,0,0,1
278,01,0,0,0,0,0,0,0,0,1
279,01,0,0,0,0,0,0,0,0,1
280,01,0,0,0,0,0,0,0,0,1
281,01,0,0,0,0,0,0,0,0,1
282,01,0,0,0,0,0,0,0,0,1
283,01,0,0,0,0,0,0,0,0,1
284,01,0,0,0,0,0,0,0,0,1
285,01,0,0,0,0,0,0,0,0,1
286,01,0,0,0,0,0,0,0,0,1
287,01,0,0,0,0,0,0,0,0,1
288,01,0,0,0,0,0,0,0,0,1
289,01,0,0,0,0,0,0,0,0,1
290,01,0,0,0,0,0,0,0,0,1
291,01,0,0,0,0,0,0,0,0,1
292,01,0,0,0,0,0,0,0,0,1
293,01,0,0,0,0,0,0,0,0,1
294,01,0,0,0,0,0,0,0,0,1
295,01,0,0,0,0,0,0,0,0,1
296,01,0,0,0,0,0,0,0,0,1
297,01,0,0,0,0,0,0,0,0,1
298,01,0,0,0,0,0,0,0,0,1
299,01,0,0,0,0,0,0,0,0,1
300,01,0,0,0,0,0,0,0,0,1
301,01,0,0,0,0,0,0,0,0,1
302,01,0,0,0,0,0,0,0,0,1
303,01,0,0,0,0,0,0,0,0,1
304,01,0,0,0,0,0,0,0,0,1
305,01,0,0,0,0,0,0,0,0,1
306,01,0,0,0,0,0,0,0,0,1
307,01,0,0,0,0,0,0,0,0,1
308,01,0,0,0,0,0,0,0,0,1
309,01,0,0,0,0,0,0,0,0,1
310,01,0,0,0,0,0,0,0,0,1
311,01,0,0,0,0,0,0,0,0,1
312,01,0,0,0,0,0,0,0,0,1
313,01,0,0,0,0,0,0,0,0,1
314,01,0,0,0,0,0,0,0,0,1
315,01,0,0,0,0,0,0,0,0,1
316,01,0,0,0,0,0,0,0,0,1
317,01,0,0,0,0,0,0,0,0,1
318,01,0,0,0,0,0,0,0,0,1
319,01,0,0,0,0,0,0,0,0,1
320,01,0,0,0,0,0,0,0,0,1
321,01,0,0,0,0,0,0,0,0,1
322,01,0,0,0,0,0,0,0,0,1
323,01,0,0,0,0,0,0,0,0,1
324,01,0,0,0,0,0,0,0,0,1
325,01,0,0,0,0,0,0,0,0,1
326,01,0,0,0,0,0,0,0,0,1
327,01,0,0,0,0,0,0,0,0,1
328,01,0,0,0,0,0,0,0,0,1
329,01,0,0,0,0,0,0,0,0,1
330,01,0,0,0,0,0,0,0,0,1
331,01,0,0,0,0,0,0,0,0,1
332,01,0,0,0,0,0,0,0,0,1
333,01,0,0,0,0,0,0,0,0,1
334,01,0,0,0,0,0,0,0,0,1
335,01,0,0,0,0,0,0,0,0,1
336,01,0,0,0,0,0,0,0,0,1
337,01,0,0,0,0,0,0,0,0,1
338,01,0,0,0,0,0,0,0,0,1
339,01,0,0,0,0,0,0,0,0,1
340,01,0,0,0,0,0,0,0,0,1
341,01,0,0,0,0,0,0,0,0,1
342,01,0,0,0,0,0,0,0,0,1
343,01,0,0,0,0,0,0,0,0,1
344,01,0,0,0,0,0,0,0,0,1
345,01,0,0,0,0,0,0,0,0,1
346,01,0,0,0,0,0,0,0,0,1
347,01,0,0,0,0,0,0,0,0,1
348,01,0,0,0,0,0,0,0,0,1
349,01,0,0,0,0,0,0,0,0,1
350,01,0,0,0,0,0,0,0,0,1
351,01,0,0,0,0,0,0,0,0,1
352,01,0,0,0,0,0,0,0,0,1
353,01,0,0,0,0,0,0,0,0,1
354,01,0,0,0,0,0,0,0,0,1
355,01,0,0,0,0,0,0,0,0,1
356,01,0,0,0,0,0,0,0,0,1
357,01,0,0,0,0,0,0,0,0,1
358,01,0,0,0,0,0,0,0,0,1
359,01,0,0,0,0,0,0,0,0,1
360,01,0,0,0,0,0,0,0,0,1
361,01,0,0,0,0,0,0,0,0,1
362,01,0,0,0,0,0,0,0,0,1
363,01,0,0,0,0,0,0,0,0,1
364,01,0,0,0,0,0,0,0,0,1
365,01,0,0,0,0,0,0,0,0,1
366,01,0,0,0,0,0,0,0,0,1
367,01,0,0,0,0,0,0,0,0,1
368,01,0,0,0,0,0,0,0,0,1
369,01,0,0,0,0,0,0,0,0,1
370,01,0,0,0,0,0,0,0,0,1
371,01,0,0,0,0,0,0,0,0,1
372,01,0,0,0,0,0,0,0,0,1
373,01,0,0,0,0,0,0,0,0,1
374,01,0,0,0,0,0,0,0,0,1
375,01,0,0,0,0,0,0,0,0,1
376,01,0,0,0,0,0,0,0,0,1
377,01,0,0,0,0,0,0,0,0,1
378,01,0,0,0,0,0,0,0,0,1
379,01,0,0,0,0,0,0,0,0,1
380,01,0,0,0,0,0,0,0,0,1
381,01,0,0,0,0,0,0,0,0,1
382,01,0,0,0,0,0,0,0,0,1
383,01,0,0,0,0,0,0,0,0,1
384,01,0,0,0,0,0,0,0,0,1
385,01,0,0,0,0,0,0,0,0,1
386,01,0,0,0,0,0,0,0,0,1
387,01,0,0,0,0,0,0,0,0,1
388,01,0,0,0,0,0,0,0,0,1
389,01,0,0,0,0,0,0,0,0,1
390,01,0,0,0,0,0,0,0,0,1
391,01,0,0,0,0,0,0,0,0,1
392,01,0,0,0,0,0,0,0,0,1
393,01,0,0,0,0,0,0,0,0,1
394,01,0,0,0,0,0,0,0,0,1
395,01,0,0,0,0,0,0,0,0,1
396,01,0,0,0,0,0,0,0,0,1
397,01,0,0,0,0,0,0,0,0,1
398,01,0,0,0,0,0,0,0,0,1
399,01,0,0,0,0,0,0,0,0,1
400,01,0,0,0,0,0,0,0,0,1
401,01,0,0,0,0,0,0,0,0,1
402,01,0,0,0,0,0,0,0,0,1
403,01,0,0,0,0,0,0,0,0,1
404,01,0,0,0,0,0,0,0,0,1
405,01,0,0,0,0,0,0,0,0,1
406,01,0,0,0,0,0,0,0,0,1
407,01,0,0,0,0,0,0,0,0,1
408,01,0,0,0,0,0,0,0,0,1
409,01,0,0,0,0,0,0,0,0,1
410,01,0,0,0,0,0,0,0,0,1
411,01,0,0,0,0,0,0,0,0,1
412,01,0,0,0,0,0,0,0,0,1
413,01,0,0,0,0,0,0,0,0,1
414,01,0,0,0,0,0,0,0,0,1
415,01,0,0,0,0,0,0,0,0,1
416,01,0,0,0,0,0,0,0,0,1
417,01,0,0,0,0,0,0,0,0,1
418,01,0,0,0,0,0,0,0,0,1
419,01,0,0,0,0,0,0,0,0,1
420,01,0,0,0,0,0,0,0,0,1
421,01,0,0,0,0,0,0,0,0,1
422,01,0,0,0,0,0,0,0,0,1
423,01,0,0,0,0,0,0,0,0,1
424,01,0,0,0,0,0,0,0,0,1
425,01,0,0,0,0,0,0,0,0,1
426,01,0,0,0,0,0,0,0,0,1
427,01,0,0,0,0,0,0,0,0,1
428,01,0,0,0,0,0,0,0,0,1
429,01,0,0,0,0,0,0,0,0,1
430,01,0,0,0,0,0,0,0,0,1
431,01,0,0,0,0,0,0,0,0,1
432,01,0,0,0,0,0,0,0,0,1
433,01,0,0,0,0,0,0,0,0,1
434,01,0,0,0,0,0,0,0,0,1
435,01,0,0,0,0,0,0,0,0,1
436,01,0,0,0,0,0,0,0,0,1
437,01,0,0,0,0,0,0,0,0,1
438,01,0,0,0,0,0,0,0,0,1
439,01,0,0,0,0,0,0,0,0,1
440,01,0,0,0,0,0,0,0,0,1
441,01,0,0,0,0,0,0,0,0,1
442,01,0,0,0,0,0,0,0,0,1
443,01,0,0,0,0,0,0,0,0,1
444,01,0,0,0,0,0,0,0,0,1
445,01,0,0,0,0,0,0,0,0,1
446,01,0,0,0,0,0,0,0,0,1
447,01,0,0,0,0,0,0,0,0,1
448,01,0,0,0,0,0,0,0,0,1
449,01,0,0,0,0,0,0,0,0,1
450,01,0,0,0,0,0,0,0,0,1
451,01,0,0,0,0,0,0,0,0,1
452,01,0,0,0,0,0,0,0,0,1
453,01,0,0,0,0,0,0,0,0,1
454,01,0,0,0,0,0,0,0,0,1
455,01,0,0,0,0,0,0,0,0,1
456,01,0,0,0,0,0,0,0,0,1
457,01,0,0,0,0,0,0,0,0,1
458,01,0,0,0,0,0,0,0,0,1
459,01,0,0,0,0,0,0,0,0,1
460,01,0,0,0,0,0,0,0,0,1
461,01,0,0,0,0,0,0,0,0,1
462,01,0,0,0,0,0,0,0,0,1
463,01,0,0,0,0,0,0,0,0,1
464,01,0,0,0,0,0,0,0,0,1
465,01,0,0,0,0,0,0,0,0,1
466,01,0,0,0,0,0,0,0,0,1
467,01,0,0,0,0,0,0,0,0,1
468,01,0,0,0,0,0,0,0,0,1
469,01,0,0,0,0,0,0,0,0,1
470,01,0,0,0,0,0,0,0,0,1
471,01,0,0,0,0,0,0,0,0,1
472,01,0,0,0,0,0,0,0,0,1
473,01,0,0,0,0,0,0,0,0,1
474,01,0,0,0,0,0,0,0,0,1
475,01,0,0,0,0,0,0,0,0,1
476,01,0,0,0,0,0,0,0,0,1
477,01,0,0,0,0,0,0,0,0,1
478,01,0,0,0,0,0,0,0,0,1
479,01,0,0,0,0,0,0,0,0,1
480,01,0,0,0,0,0,0,0,0,1
481,01,0,0,0,0,0,0,0,0,1
482,01,0,0,0,0,0,0,0,0,1
483,01,0,0,0,0,0,0,0,0,1
484,01,0,0,0,0,0,0,0,0,1
485,01,0,0,0,0,0,0,0,0,1
486,01,0,0,0,0,0,0,0,0,1
487,01,0,0,0,0,0,0,0,0,1
488,01,0,0,0,0,0,0,0,0,1
489,01,0,0,0,0,0,0,0,0,1
490,01,0,0,0,0,0,0,0,0,1
491,01,0,0,0,0,0,0,0,0,1
492,01,0,0,0,0,0,0,0,0,1
493,01,0,0,0,0,0,0,0,0,1
494,01,0,0,0,0,0,0,0,0,1
495,01,0,0,0,0,0,0,0,0,1
496,01,0,0,0,0,0,0,0,0,1
497,01,0,0,0,0,0,0,0,0,1
498,01,0,0,0,0,0,0,0,0,1
499,01,0,0,0,0,0,0,0,0,1
500,01,0,0,0,0,0,0,0,0,1
501,01,0,0,0,0,0,0,0,0,1
502,01,0,0,0,0,0,0,0,0,1
503,01,0,0,0,0,0,0,0,0,1
504,01,0,0,0,0,0,0,0,0,1
505,01,0,0,0,0,0,0,0,0,1
506,01,0,0,0,0,0,0,0,0,1
507,01,0,0,0,0,0,0,0,0,1
508,01,0,0,0,0,0,0,0,0,1
509,01,0,0,0,0,0,0,0,0,1
510,01,0,0,0,0,0,0,0,0,1
511,01,0,0,0,0,0,0,0,0,1
512,00,1,0,0,0,0,0,0,0,0
513,00,0,0,0,0,0,0,0,0,0
514,00,0,0,0,0,0,0,0,0,0
515,00,0,0,0,0,0,0,0,0,0
516,00,0,0,0,0,0,0,0,0,0
517,00,0,0,0,0,0,0,0,0,0
518,00,0,0,0,0,0,0,0,0,0
519,00,0,0,0,0,0,0,0,0,0
520,00,0,0,0,0,0,0,0,0,0
521,00,0,0,0,0,0,0,0,0,0
522,00,0,0,0,0,0,0,0,0,0
523,00,0,0,0,0,0,0,0,0,0
524,00,0,0,0,0,0,0,0,0,0
525,00,0,0,0,0,0,0,0,0,0
526,00,0,0,0,0,0,0,0,0,0
527,00,0,0,0,0,0,0,0,0,0
528,00,0,0,0,0,0,0,0,0,0
529,00,0,0,0,0,0,0,0,0,0
530,00,0,0,0,0,0,0,0,0,0
531,00,0,0,0,0,0,0,0,0,0
532,00,0,0,0,0,0,0,0,0,0
533,00,0,0,0,0,0,0,0,0,0
534,00,0,0,0,0,0,0,0,0,0
535,00,0,0,0,0,0,0,0,0,0
536,00,0,0,0,0,0,0,0,0,0
537,00,0,0,0,0,0,0,0,0,0
538,00,0,0,0,0,0,0,0,0,0
539,00,0,0,0,0,0,0,0,0,0
540,00,0,0,0,0,0,0,0,0,0
541,00,0,0,0,0,0,0,0,0,0
542,00,0,0,0,0,0,0,0,0,0
543,00,0,0,0,0,0,0,0,0,0
544,00,0,0,0,0,0,0,0,0,0
545,00,0,0,0,0,0,0,0,0,0
546,00,0,0,0,0,0,0,0,0,0
547,00,0,0,0,0,0,0,0,0,0
548,00,0,0,0,0,0,0,0,0,0
549,00,0,0,0,0,0,0,0,0,0
550,00,0,0,0,0,0,0,0,0,0
551,00,0,0,0,0,0,0,0,0,0
552,00,0,0,0,0,0,0,0,0,0
553,00,0,0,0,0,0,0,0,0,0
554,00,0,0,0,0,0,0,0,0,0
555,00,0,0,0,0,0,0,0,0,0
556,00,0,0,0,0,0,0,0,0,0
557,00,0,0,0,0,0,0,0,0,0
558,00,0,0,0,0,0,0,0,0,0
559,00,0,0,0,0,0,0,0,0,0
560,00,0,0,0,0,0,0,0,0,0
561,00,0,0,0,0,0,0,0,0,0
562,00,0,0,0,0,0,0,0,0,0
563,00,0,0,0,0,0,0,0,0,0
564,00,0,0,0,0,0,0,0,0,0
565,00,0,0,0,0,0,0,0,0,0
566,00,0,0,0,0,0,0,0,0,0
567,00,0,0,0,0,0,0,0,0,0
568,00,0,0,0,0,0,0,0,0,0
569,00,0,0,0,0,0,0,0,0,0
570,00,0,0,0,0,0,0,0,0,0
571,00,0,0,0,0,0,0,0,0,0
572,00,0,0,0,0,0,0,0,0,0
573,00,0,0,0,0,0,0,0,0,0
574,00,0,0,0,0,0,0,0,0,0
575,00,0,0,0,0,0,0,0,0,0
576,00,0,0,0,0,0,0,0,0,0
577,00,0,0,0,0,0,0,0,0,0
578,00,0,0,0,0,0,0,0,0,0
579,00,0,0,0,0,0,0,0,0,0
580,00,0,0,0,0,0,0,0,0,0
581,00,0,0,0,0,0,0,0,0,0
582,00,0,0,0,0,0,0,0,0,0
583,00,0,0,0,0,0,0,0,0,0
584,00,0,0,0,0,0,0,0,0,0
585,00,0,0,0,0,0,0,0,0,0
586,00,0,0,0,0,0,0,0,0,0
587,00,0,0,0,0,0,0,0,0,0
588,00,0,0,0,0,0,0,0,0,0
589,00,0,0,0,0,0,0,0,0,0
590,00,0,0,0,0,0,0,0,0,0
591,00,0,0,0,0,0,0,0,0,0
592,00,0,0,0,0,0,0,0,0,0
593,00,0,0,0,0,0,0,0,0,0
594,00,0,0,0,0,0,0,0,0,0
595,00,0,0,0,0,0,0,0,0,0
596,00,0,0,0,0,0,0,0,0,0
597,00,0,0,0,0,0,0,0,0,0
598,00,0,0,0,0,0,0,0,0,0
599,00,0,0,0,0,0,0,0,0,0
600,00,0,0,0,0,0,0,0,0,0
601,00,0,0,0,0,0,0,0,0,0
602,00,0,0,0,0,0,0,0,0,0
603,00,0,0,0,0,0,0,0,0,0
604,00,0,0,0,0,0,0,0,0,0
605,00,0,0,0,0,0,0,0,0,0
606,00,0,0,0,0,0,0,0,0,0
607,00,0,0,0,0,0,0,0,0,0
608,00,0,0,0,0,0,0,0,0,0
609,00,0,0,0,0,0,0,0,0,0
610,00,0,0,0,0,0,0,0,0,0
611,00,0,0,0,0,0,0,0,0,0
612,00,0,0,0,0,0,0,0,0,0
613,00,0,0,0,0,0,0,0,0,0
614,00,0,0,0,0,0,0,0,0,0
615,00,0,0,0,0,0,0,0,0,0
616,00,0,0,0,0,0,0,0,0,0
617,00,0,0,0,0,0,0,0,0,0
618,00,0,0,0,0,0,0,0,0,0
619,00,0,0,0,0,0,0,0,0,0
620,00,0,0,0,0,0,0,0,0,0
621,00,0,0,0,0,0,0,0,0,0
622,00,0,0,0,0,0,0,0,0,0
623,00,0,0,0,0,0,0,0,0,0
624,00,0,0,0,0,0,0,0,0,0
625,00,0,0,0,0,0,0,0,0,0
626,00,0,0,0,0,0,0,0,0,0
627,00,0,0,0,0,0,0,0,0,0
628,00,0,0,0,0,0,0,0,0,0
629,00,0,0,0,0,0,0,0,0,0
630,00,0,0,0,0,0,0,0,0,0
631,00,0,0,0,0,0,0,0,0,0
